A Cooperative Parallelization Approach for Property-Directed k-Induction.	Martin Blicha,Antti E. J. Hyvärinen,Matteo Marescotti,Natasha Sharygina	10.1007/978-3-030-39322-9_13
Formalizing and Checking Multilevel Consistency.	Ahmed Bouajjani,Constantin Enea,Madhavan Mukund,Ranjal Gautham Shenoy,S. P. Suresh	10.1007/978-3-030-39322-9_18
Sharing Ghost Variables in a Collection of Abstract Domains.	Marc Chevalier,Jérôme Feret	10.1007/978-3-030-39322-9_8
The Correctness of a Code Generator for a Functional Language.	Nathanaël Courant,Antoine Séré,Natarajan Shankar	10.1007/978-3-030-39322-9_4
Language Inclusion for Finite Prime Event Structures.	Andreas Fellner,Thorsten Tarrach,Georg Weissenbacher	10.1007/978-3-030-39322-9_15
BackFlow: Backward Context-Sensitive Flow Reconstruction of Taint Analysis Results.	Pietro Ferrara 0001,Luca Olivieri,Fausto Spoto	10.1007/978-3-030-39322-9_2
Leveraging Compiler Intermediate Representation for Multi- and Cross-Language Verification.	Jack J. Garzella,Marek S. Baranowski,Shaobo He,Zvonimir Rakamaric	10.1007/978-3-030-39322-9_5
Cheap CTL Compassion in NuSMV.	Daniel Hausmann 0001,Tadeusz Litak,Christoph Rauch,Matthias Zinner	10.1007/978-3-030-39322-9_12
Harnessing Static Analysis to Help Learn Pseudo-Inverses of String Manipulating Procedures for Automatic Test Generation.	Oren Ish-Shalom,Shachar Itzhaky,Roman Manevich,Noam Rinetzky	10.1007/978-3-030-39322-9_9
Putting the Squeeze on Array Programs: Loop Verification via Inductive Rank Reduction.	Oren Ish-Shalom,Shachar Itzhaky,Noam Rinetzky,Sharon Shoham	10.1007/978-3-030-39322-9_6
Promptness and Bounded Fairness in Concurrent and Parameterized Systems.	Swen Jacobs,Mouhammad Sakr,Martin Zimmermann 0002	10.1007/978-3-030-39322-9_16
A Systematic Approach to Abstract Interpretation of Program Transformations.	Sven Keidel,Sebastian Erdweg	10.1007/978-3-030-39322-9_7
Improving Parity Game Solvers with Justifications.	Ruben Lapauw,Maurice Bruynooghe,Marc Denecker	10.1007/978-3-030-39322-9_21
Solving $\mathrm {LIA} \star $ Using Approximations.	Maxwell Levatich,Nikolaj S. Bjørner,Ruzica Piskac,Sharon Shoham	10.1007/978-3-030-39322-9_17
Systematic Classification of Attackers via Bounded Model Checking.	Eric Rothstein Morris,Jun Sun 0001,Sudipta Chattopadhyay 0001	10.1007/978-3-030-39322-9_11
Witnessing Secure Compilation.	Kedar S. Namjoshi,Lucas M. Tabajara	10.1007/978-3-030-39322-9_1
Practical Abstractions for Automated Verification of Shared-Memory Concurrency.	Wytse Oortwijn,Dilian Gurov,Marieke Huisman	10.1007/978-3-030-39322-9_19
Fixing Code that Explodes Under Symbolic Evaluation.	Sorawee Porncharoenwase,James Bornholt,Emina Torlak	10.1007/978-3-030-39322-9_3
How to Win First-Order Safety Games.	Helmut Seidl,Christian Müller 0008,Bernd Finkbeiner	10.1007/978-3-030-39322-9_20
Generalized Property-Directed Reachability for Hybrid Systems.	Kohei Suenaga,Takuya Ishizawa	10.1007/978-3-030-39322-9_14
Synthesizing Environment Invariants for Modular Hardware Verification.	Hongce Zhang,Weikun Yang,Grigory Fedyukovich,Aarti Gupta,Sharad Malik	10.1007/978-3-030-39322-9_10
Verification, Model Checking, and Abstract Interpretation - 21st International Conference, VMCAI 2020, New Orleans, LA, USA, January 16-21, 2020, Proceedings	Dirk Beyer 0001,Damien Zufferey	10.1007/978-3-030-39322-9
