Parallelization and Performance of Portfolio Choice Models.	Ahmed Abdelkhalek 0002,Angelos Bilas,Alexander Michaelides	10.1109/ICPP.2001.952072
Informing Algorithms for Efficient Scheduling of Synchronizing Threads on Multiprogrammed SMPs.	Christos D. Antonopoulos,Dimitrios S. Nikolopoulos,Theodore S. Papatheodorou	10.1109/ICPP.2001.952054
Enhancing the Cache Strategy of a Cluster-Based DSM System Using an Adaptive Approach.	Luciana Bezerra Arantes,Pierre Sens 0001,Bertil Folliot	10.1109/ICPP.2001.952069
Implementing TreadMarksover VIA on Myrinet and Gigabit Ethernet: Challenges, Design Experience, and Performance Evaluation.	Mohammad Banikazemi,Jiuxing Liu,Dhabaleswar K. Panda 0001,P. Sadayappan	10.1109/ICPP.2001.952060
Parallel Parsing of MPEG Video.	Suchendra M. Bhandarkar,Shankar R. Chandrasekaran	10.1109/ICPP.2001.952091
New Techniques for Collective Communications in Clusters: A Case Study with MPI.	Alejandro Calderón 0001,Félix García 0002,Jesús Carretero 0001,Javier Fernández 0001,Oscar Pérez	10.1109/ICPP.2001.952062
Performance Issues of Deterministic and Adaptive Ghost-Packet Routers.	María del Carmen Carrión 0001,Gregorio Díaz 0001,María Blanca Caminero	10.1109/ICPP.2001.952044
Communication State Transfer for the Mobility of Concurrent Heterogeneous Computing.	Kasidit Chanchio,Xian-He Sun	10.1109/ICPP.2001.952087
Probabilistic Inference Schemes for Sparsity Structures of Fortran 90 Array Intrinsics.	Rong-Guey Chang,Jia-Shin Li,Jenq Kuen Lee,Tyng-Ruey Chuang	10.1109/ICPP.2001.952047
Accurate Availability Model for Direct Interconnection Networks.	Vicente Chirivella,Rosa Alcover,José Duato	10.1109/ICPP.2001.952099
The Anatomy of Deadlock.	Stanislaw Chrobot	10.1109/ICPP.2001.952042
Reduction of Location Update Traffic Using Virtual Layer in PCS.	Daewoo Chung,Hyunseung Choo,Hee Yong Youn	10.1109/ICPP.2001.952078
Progressive Shape Analysis for Real C Codes.	Francisco Corbera,Rafael Asenjo,Emilio L. Zapata	10.1109/ICPP.2001.952083
The Measured Network Traffic of Compiler-Parallelized Programs.	Peter A. Dinda,Brad M. Garcia,Kwok-Shing Leung	10.1109/ICPP.2001.952061
Providing Resource Reservations for Adaptive Applications in a Best-Effort Operating System.	Hans Domjan,Thomas R. Gross	10.1109/ICPP.2001.952097
UPC Benchmarking Issues.	Tarek A. El-Ghazawi,Sébastien Chauvin	10.1109/ICPP.2001.952082
A Programming Methodology for Designing Parallel Prefix Algorithms.	Min-Hsuan Fan,Chua-Huang Huang,Yeh-Ching Chung,Jen-Shiuh Liu,Jei-Zhii Lee	10.1109/ICPP.2001.952093
Virtual Cellular Networks for Non-Uniformly Distributed Base Stations.	Guangbin Fan,Jingyuan Zhang	10.1109/ICPP.2001.952079
