The hiphop virtual machine.	Keith Adams,Jason Evans,Bertrand Maher,Guilherme Ottoni,Andrew Paroski,Brett Simmers,Edwin Smith,Owen Yamauchi	10.1145/2660193.2660199
Confined gradual typing.	Esteban Allende,Johan Fabry,Ronald Garcia,Éric Tanter	10.1145/2660193.2660222
Refactoring Java generics by inferring wildcards, in practice.	John Altidor,Yannis Smaragdakis	10.1145/2660193.2660203
Foundations of path-dependent types.	Nada Amin,Tiark Rompf,Martin Odersky	10.1145/2660193.2660216
Determinacy in static analysis for jQuery.	Esben Andreasen,Anders Møller	10.1145/2660193.2660214
CheckCell: data debugging for spreadsheets.	Daniel W. Barowy,Dimitar Gochev,Emery D. Berger	10.1145/2660193.2660207
Tardis: affordable time-travel debugging in managed runtimes.	Earl T. Barr,Mark Marron	10.1145/2660193.2660209
Rate types for stream programs.	Thomas Bartenstein,Yu David Liu	10.1145/2660193.2660225
Phosphor: illuminating dynamic data flow in commodity jvms.	Jonathan Bell 0001,Gail E. Kaiser	10.1145/2660193.2660212
Symbolic execution of multithreaded programs from arbitrary program contexts.	Tom Bergan,Dan Grossman,Luis Ceze	10.1145/2660193.2660200
StreamJIT: a commensal compiler for high-performance stream programming.	Jeffrey Bosboom,Sumanaruban Rajadurai,Weng-Fai Wong,Saman P. Amarasinghe	10.1145/2660193.2660236
Static analysis for independent app developers.	Lucas Brutschy,Pietro Ferrara 0001,Peter Müller 0001	10.1145/2660193.2660219
Atlas: leveraging locks for non-volatile memory consistency.	Dhruva R. Chakrabarti,Hans-Juergen Boehm,Kumud Bhandari	10.1145/2660193.2660224
Continuously measuring critical section pressure with the free-lunch profiler.	Florian David,Gaël Thomas 0001,Julia Lawall,Gilles Muller	10.1145/2660193.2660210
Natural proofs for asynchronous programs using almost-synchronous reductions.	Ankush Desai,Pranav Garg 0001,P. Madhusudan	10.1145/2660193.2660211
Distributed REScala: an update algorithm for distributed reactive programming.	Joscha Drechsler,Guido Salvaneschi,Ragnar Mogk,Mira Mezini	10.1145/2660193.2660240
Checking correctness of TypeScript interfaces for JavaScript libraries.	Asger Feldthaus,Anders Møller	10.1145/2660193.2660215
Automated migration of build scripts using dynamic analysis and search-based refactoring.	Milos Gligoric 0001,Wolfram Schulte,Chandra Prasad,Danny van Velzen,Iman Narasamdya,Benjamin Livshits	10.1145/2660193.2660239
Region-based memory management for GPU programming languages: enabling rich data structures on a spartan host.	Eric Holk,Ryan Newton,Jeremy G. Siek,Andrew Lumsdaine	10.1145/2660193.2660244
Alembic: automatic locality extraction via migration.	Brandon Holt,Preston Briggs,Luis Ceze,Mark Oskin	10.1145/2660193.2660194
Using web corpus statistics for program analysis.	Chun-Hung Hsiao,Michael J. Cafarella,Satish Narayanasamy	10.1145/2660193.2660226
