Implementing parallel and concurrent tree structures.	Yihan Sun 0001	10.1145/3293883.3302576
Provably and practically efficient granularity control.	Umut A. Acar	10.1145/3293883.3295725
Blockchain abstract data type: poster.	Emmanuelle Anceaume	10.1145/3293883.3303705
Engineering a high-performance GPU B-Tree.	Muhammad A. Awad	10.1145/3293883.3295706
Encapsulated open nesting for STM: fine-grained higher-level conflict detection.	Martin Bättig	10.1145/3293883.3295723
Performance portable C++ programming with RAJA.	David Beckingsale	10.1145/3293883.3302577
Making concurrent algorithms detectable: poster.	Naama Ben-David	10.1145/3293883.3299991
Building parallel programming language constructs in the AbleC extensible C compiler framework: a PPoPP tutorial.	Travis Carlson	10.1145/3293883.3302574
Optimizing computation-communication overlap in asynchronous task-based programs: poster.	Emilio Castillo	10.1145/3293883.3295720
A distributed hypervisor for resource aggregation: poster.	Yubin Chen	10.1145/3293883.3295715
Verifying C11 programs operationally.	Simon Doherty	10.1145/3293883.3295702
Exploiting the input sparsity to accelerate deep neural networks: poster.	Xiao Dong	10.1145/3293883.3295713
Modular transactions: bounding mixed races in space and time.	Brijesh Dongol	10.1145/3293883.3295708
BASMAT: bottleneck-aware sparse matrix-vector multiplication auto-tuning on GPGPUs.	Athena Elafrou	10.1145/3293883.3301490
LOFT: lock-free transactional data structures.	Avner Elizarov	10.1145/3293883.3301491
Stretching the capacity of hardware transactional memory in IBM POWER architectures.	Ricardo Filipe	10.1145/3293883.3295714
Throughput-oriented GPU memory allocation.	Isaac Gelado	10.1145/3293883.3295727
Data-flow/dependence profiling for structured transformations.	Fabian Gruber	10.1145/3293883.3295737
A GPU memory efficient speed-up scheme for training ultra-deep neural networks: poster.	Jinrong Guo	10.1145/3293883.3295718
Incremental flattening for nested data parallelism.	Troels Henriksen	10.1145/3293883.3295707
Beyond human-level accuracy: computational challenges in deep learning.	Joel Hestness	10.1145/3293883.3295710
A round-efficient distributed betweenness centrality algorithm.	Loc Hoang	10.1145/3293883.3295729
Adaptive sparse tiling for sparse matrix multiplication.	Changwan Hong	10.1145/3293883.3295712
QTLS: high-performance TLS asynchronous offload framework with Intel® QuickAssist technology.	Xiaokang Hu	10.1145/3293883.3295705
Profiling based out-of-core hybrid method for large neural networks: poster.	Yuki Ito	10.1145/3293883.3298790
