Security Vulnerability Information Service with Natural Language Query Support.	Carlos Rodríguez 0001,Shayan Zamanirad,Reza Nouri,Kirtana Darabal,Boualem Benatallah,Mortada Al-Banna	10.1007/978-3-030-21290-2_31
Extracting Declarative Process Models from Natural Language.	Han van der Aa,Claudio Di Ciccio,Henrik Leopold,Hajo A. Reijers	10.1007/978-3-030-21290-2_23
Efficient Discovery of Compact Maximal Behavioral Patterns from Event Logs.	Mehdi Acheli,Daniela Grigori,Matthias Weidlich 0001	10.1007/978-3-030-21290-2_36
D 2 2 IA: Stream Analytics on User-Defined Event Intervals.	Ahmed Awad 0001,Riccardo Tommasini 0001,Mahmoud Kamel,Emanuele Della Valle,Sherif Sakr	10.1007/978-3-030-21290-2_22
Managing and Simplifying Cognitive Business Operations Using Process Architecture Models.	Zia Babar,Eric S. K. Yu,Sebastian Carbajales,Allen Chan	10.1007/978-3-030-21290-2_40
Efficient Engineering Data Exchange in Multi-disciplinary Systems Engineering.	Stefan Biffl,Arndt Lüder,Felix Rinker,Laura Waltersdorfer	10.1007/978-3-030-21290-2_2
Generation and Transformation of Compliant Process Collaboration Models to BPMN.	Frederik Bischoff,Walid Fdhila,Stefanie Rinderle-Ma	10.1007/978-3-030-21290-2_29
Using Machine Learning Techniques for Evaluating the Similarity of Enterprise Architecture Models - Technical Paper.	Vasil Borozanov,Simon Hacks,Nuno Silva	10.1007/978-3-030-21290-2_35
Bing-CF-IDF+: A Semantics-Driven News Recommender System.	Emma Brocken,Aron Hartveld,Emma de Koning,Thomas van Noort,Frederik Hogenboom,Flavius Frasincar,Tarmo Robal	10.1007/978-3-030-21290-2_3
Fifty Shades of Green: How Informative is a Compliant Process Trace?	Andrea Burattin,Giancarlo Guizzardi,Fabrizio Maria Maggi,Marco Montali	10.1007/978-3-030-21290-2_38
Modeling and In-Database Management of Relational, Data-Aware Processes.	Diego Calvanese,Marco Montali,Fabio Patrizi,Andrey Rivkin	10.1007/978-3-030-21290-2_21
Inter-organizational Integration in the AEC/FM Industry - Exploring the &quot;Addressed&quot; and &quot;Unaddressed&quot; Information Exchange Needs Between Stakeholders.	José Carlos Camposano,Kari Smolander	10.1007/978-3-030-21290-2_5
Methodological Framework to Guide the Development of Continual Evolution Methods.	Ornela Cela,Mario Cortes Cornax,Agnès Front,Dominique Rieu	10.1007/978-3-030-21290-2_4
Multi-platform Chatbot Modeling and Deployment with the Jarvis Framework.	Gwendal Daniel,Jordi Cabot,Laurent Deruelle,Mustapha Derras	10.1007/978-3-030-21290-2_12
An Assessment Model for Continuous Security Compliance in Large Scale Agile Environments - Exploratory Paper.	Sebastian Dännart,Fabiola Moyón Constante,Kristian Beckers	10.1007/978-3-030-21290-2_33
GameOfFlows: Process Instance Adaptation in Complex, Dynamic and Potentially Adversarial Domains.	Yingzhi Gou,Aditya Ghose,Hoa Khanh Dam	10.1007/978-3-030-21290-2_30
Exhaustive Simulation and Test Generation Using fUML Activity Diagrams.	Junaid Iqbal,Adnan Ashraf,Dragos Truscan,Ivan Porres	10.1007/978-3-030-21290-2_7
Profile Reconciliation Through Dynamic Activities Across Social Networks.	Suela Isaj,Nacéra Bennacer Seghouani,Gianluca Quercini	10.1007/978-3-030-21290-2_9
Automated Interpretation and Integration of Security Tools Using Semantic Knowledge.	Chadni Islam,Muhammad Ali Babar 0001,Surya Nepal	10.1007/978-3-030-21290-2_32
Revealing the Conceptual Schemas of RDF Datasets.	Subhi Issa,Pierre-Henri Paris,Fayçal Hamdi 0001,Samira Si-Said Cherfi	10.1007/978-3-030-21290-2_20
A Constraint Mining Approach to Support Monitoring Cyber-Physical Systems.	Thomas Krismayer,Rick Rabiser,Paul Grünbacher	10.1007/978-3-030-21290-2_41
Improving Traceability Links Recovery in Process Models Through an Ontological Expansion of Requirements.	Raúl Lapeña,Francisca Pérez 0001,Carlos Cetina,Oscar Pastor 0001	10.1007/978-3-030-21290-2_17
A Lightweight Framework for Multi-device Integration and Multi-sensor Fusion to Explore Driver Distraction.	Gernot Lechner,Michael Fellmann,Andreas Festl,Christian Kaiser,Tahir Emre Kalayci,Michael Spitzer,Alexander Stocker	10.1007/978-3-030-21290-2_6
Direct and Reverse Rewriting in Data Interoperability.	Maurizio Lenzerini	10.1007/978-3-030-21290-2_1
3D Virtual World BPM Training Systems: Process Gateway Experimental Results.	Michael Leyer,Ross Brown 0001,Banu Aysolmaz,Irene T. P. Vanderfeesten,Oktay Türetken	10.1007/978-3-030-21290-2_26
Paving Ontological Foundation for Social Engineering Analysis.	Tong Li 0001,Yeming Ni	10.1007/978-3-030-21290-2_16
Using a Modelling Language to Describe the Quality of Life Goals of People Living with Dementia.	James Lockerbie,Neil A. M. Maiden	10.1007/978-3-030-21290-2_11
Dynamic Role Binding in Blockchain-Based Collaborative Business Processes.	Orlenys López-Pintado,Marlon Dumas,Luciano García-Bañuelos,Ingo Weber	10.1007/978-3-030-21290-2_25
From Process Models to Chatbots.	Anselmo López,Josep Sànchez-Ferreres,Josep Carmona 0001,Lluís Padró 0001	10.1007/978-3-030-21290-2_24
Requirements Engineering for Cyber Physical Production Systems.	Pericles Loucopoulos,Evangelia Kavakli,Natalia Chechina	10.1007/978-3-030-21290-2_18
Proactive Process Adaptation Using Deep Learning Ensembles.	Andreas Metzger,Adrian Neubauer,Philipp Bohn,Klaus Pohl	10.1007/978-3-030-21290-2_34
Expert2Vec: Experts Representation in Community Question Answering for Question Routing.	Sara Mumtaz,Carlos Rodríguez 0001,Boualem Benatallah	10.1007/978-3-030-21290-2_14
Solution Patterns for Machine Learning.	Soroosh Nalchigar,Eric S. K. Yu,Yazan Obeidi,Sebastian Carbajales,John Green,Allen Chan	10.1007/978-3-030-21290-2_39
Discovering Responsibilities with Dynamic Condition Response Graphs.	Viktorija Nekrasaite,Andrew Tristan Parli,Christoffer Olling Back,Tijs Slaats	10.1007/978-3-030-21290-2_37
A Block-Free Distributed Ledger for P2P Energy Trading: Case with IOTA?	Joon Park,Ruzanna Chitchyan,Anastasia Angelopoulou,Jordan Murkin	10.1007/978-3-030-21290-2_8
Information Systems Modeling: Language, Verification, and Tool Support.	Artem Polyvyanyy,Jan Martijn E. M. van der Werf,Sietse Overbeek,Rick Brouwers	10.1007/978-3-030-21290-2_13
A Method to Improve the Early Stages of the Robotic Process Automation Lifecycle.	Andres Jimenez Ramirez,Hajo A. Reijers,Irene Barba 0001,Carmelo Del Valle	10.1007/978-3-030-21290-2_28
Behavior-Derived Variability Analysis: Mining Views for Comparison and Evaluation.	Iris Reinhartz-Berger,Ilan Shimshoni,Aviva Abdal	10.1007/978-3-030-21290-2_42
A Pattern Language for Value Modeling in ArchiMate.	Tiago Prince Sales,Ben Roelens,Geert Poels,Giancarlo Guizzardi,Nicola Guarino,John Mylopoulos	10.1007/978-3-030-21290-2_15
Towards an Ontology-Based Approach for Eliciting Possible Solutions to Non-Functional Requirements.	Rodrigo Veleda,Luiz Marcio Cysneiros	10.1007/978-3-030-21290-2_10
A Fourth Normal Form for Uncertain Data.	Ziheng Wei,Sebastian Link	10.1007/978-3-030-21290-2_19
Deriving and Combining Mixed Graphs from Regulatory Documents Based on Constraint Relations.	Karolin Winter,Stefanie Rinderle-Ma	10.1007/978-3-030-21290-2_27
Advanced Information Systems Engineering - 31st International Conference, CAiSE 2019, Rome, Italy, June 3-7, 2019, Proceedings	Paolo Giorgini,Barbara Weber	10.1007/978-3-030-21290-2
