M/G/1 queue with repeated inhomogeneous vacations applied to ieee 802.16e power saving.	Sara Alouf,Eitan Altman,Amar Prakash Azad	10.1145/1375457.1375516
Tracking in a spaghetti bowl: monitoring transactions using footprints.	Animashree Anandkumar,Chatschik Bisdikian,Dakshi Agrawal	10.1145/1375457.1375473
Modeling directionality in wireless networks: extended abstract.	Eric W. Anderson 0002,Caleb T. Phillips,Kevin S. Bauer,Dirk Grunwald,Douglas C. Sicker	10.1145/1375457.1375512
Combined intra- and inter-domain traffic engineering using hot-potato aware link weights optimization.	Simon Balon,Guy Leduc	10.1145/1375457.1375511
HMTT: a platform independent full-system memory trace monitoring system.	Yungang Bao,Mingyu Chen 0001,Yuan Ruan,Li Liu 0038,Jianping Fan 0002,Qingbo Yuan,Bo Song,Jianwei Xu	10.1145/1375457.1375484
Traffic capacity of multi-cell WLANS.	Thomas Bonald,Ali Ibrahim,James W. Roberts	10.1145/1375457.1375504
Epidemic live streaming: optimal performance trade-offs.	Thomas Bonald,Laurent Massoulié,Fabien Mathieu,Diego Perino,Andrew Twigg	10.1145/1375457.1375494
Performance of random medium access control, an asymptotic approach.	Charles Bordenave,David D. McDonald 0001,Alexandre Proutière	10.1145/1375457.1375459
Layered interval codes for tcam-based classification.	Anat Bremler-Barr,David Hay,Danny Hendler,Boris Farber	10.1145/1375457.1375513
The delay-friendliness of TCP.	Eli Brosh,Salman Baset,Dan Rubenstein,Henning Schulzrinne	10.1145/1375457.1375464
Bound analysis of closed queueing networks with workload burstiness.	Giuliano Casale,Ningfang Mi,Evgenia Smirni	10.1145/1375457.1375460
QDSL: a queuing model for systems with differential service levels.	Shiva Chaitanya,Bhuvan Urgaonkar,Anand Sivasubramaniam	10.1145/1375457.1375490
Estimating cardinality distributions in network traffic: extended abstract.	Aiyou Chen,Li Li,Jin Cao	10.1145/1375457.1375520
Utility maximization in peer-to-peer systems.	Minghua Chen 0001,Miroslav Ponec,Sudipta Sengupta,Jin Li 0001,Philip A. Chou	10.1145/1375457.1375477
Confident estimation for multistage measurement sampling and aggregation.	Edith Cohen,Nick G. Duffield,Carsten Lund,Mikkel Thorup	10.1145/1375457.1375471
Interaction-aware energy management for wireless network cards.	Igor Crk,Mingsong Bi,Chris Gniady	10.1145/1375457.1375499
Performance analysis in the real world.	John R. Douceur	10.1145/1375457.1375526
Predicting the resource consumption of network intrusion detection systems.	Holger Dreger,Anja Feldmann,Vern Paxson,Robin Sommer	10.1145/1375457.1375509
