Weak Conformance between Process Models and Synchronized Object Life Cycles.	Andreas Meyer 0001,Mathias Weske	10.1007/978-3-662-45391-9_25
Choreographing Services over Mobile Devices.	Tanveer Ahmed 0001,Abhishek Srivastava 0001	10.1007/978-3-662-45391-9_33
Decidability and Complexity of Simulation Preorder for Data-Centric Web Services.	Lakhdar Akroun,Boualem Benatallah,Lhouari Nourine,Farouk Toumani	10.1007/978-3-662-45391-9_46
Market-Optimized Service Specification and Matching.	Svetlana Arifulina,Marie Christin Platenius,Steffen Becker 0001,Christian Gerth,Gregor Engels,Wilhelm Schäfer	10.1007/978-3-662-45391-9_47
Configuration Rule Mining for Variability Analysis in Configurable Process Models.	Nour Assy,Walid Gaaloul	10.1007/978-3-662-45391-9_1
An Agent-Based Service Marketplace for Dynamic and Unreliable Settings.	Lina Barakat,Samhar Mahmoud,Simon Miles,Adel Taweel,Michael Luck	10.1007/978-3-662-45391-9_12
Probabilistic Prediction of the QoS of Service Orchestrations: A Truly Compositional Approach.	Leonardo Bartoloni,Antonio Brogi,Ahmad Ibrahim 0001	10.1007/978-3-662-45391-9_27
ProcessBase: A Hybrid Process Management Platform.	Moshe Chai Barukh,Boualem Benatallah	10.1007/978-3-662-45391-9_2
Orchestrating SOA Using Requirement Specifications and Domain Ontologies.	Manoj Bhat,Chunyang Ye,Hans-Arno Jacobsen	10.1007/978-3-662-45391-9_30
Adaptation of Asynchronously Communicating Software.	Carlos Canal,Gwen Salaün	10.1007/978-3-662-45391-9_34
On Enabling Time-Aware Consistency of Collaborative Cross-Organisational Business Processes.	Saoussen Cheikhrouhou,Slim Kallel,Nawal Guermouche,Mohamed Jmaiel	10.1007/978-3-662-45391-9_24
A Dynamic Service Composition Model for Adaptive Systems in Mobile Computing Environments.	Nanxi Chen,Siobhán Clarke	10.1007/978-3-662-45391-9_7
ADVISE - A Framework for Evaluating Cloud Service Elasticity Behavior.	Georgiana Copil,Demetris Trihinas,Hong Linh Truong 0001,Daniel Moldovan,George Pallis 0001,Schahram Dustdar,Marios D. Dikaiakos	10.1007/978-3-662-45391-9_19
Towards Auto-remediation in Services Delivery: Context-Based Classification of Noisy and Unstructured Tickets.	Gargi Dasgupta,Tapan Kumar Nayak,Arjun R. Akula,Shivali Agarwal,Shripad J. Nadgowda	10.1007/978-3-662-45391-9_39
Architecture-Centric Design of Complex Message-Based Service Systems.	Christoph Dorn,Philipp Waibel,Schahram Dustdar	10.1007/978-3-662-45391-9_13
Memetic Algorithms for Mining Change Logs in Process Choreographies.	Walid Fdhila,Stefanie Rinderle-Ma,Conrad Indiono	10.1007/978-3-662-45391-9_4
A Multi-objective Approach to Business Process Repair.	Chiara Di Francescomarino,Roberto Tiella,Chiara Ghidini,Paolo Tonella	10.1007/978-3-662-45391-9_3
Managing Expectations: Runtime Negotiation of Information Quality Requirements in Event-Based Systems.	Sebastian Frischbier,Peter R. Pietzuch,Alejandro P. Buchmann	10.1007/978-3-662-45391-9_14
Optimal and Automatic Transactional Web Service Composition with Dependency Graph and 0-1 Linear Programming.	Virginie Gabrel,Maude Manouvrier,Cécile Murat	10.1007/978-3-662-45391-9_8
ITIL Metamodel.	Nelson Gama,Marco Vicente,Miguel Mira da Silva	10.1007/978-3-662-45391-9_40
Formal Modeling and Analysis of Home Care Plans.	Kahina Gani,Marinette Bouet,Michel Schneider,Farouk Toumani	10.1007/978-3-662-45391-9_41
QoS-Aware Complex Event Service Composition and Optimization Using Genetic Algorithms.	Feng Gao 0003,Edward Curry,Muhammad Intizar Ali,Sami Bhiri,Alessandra Mileo	10.1007/978-3-662-45391-9_28
A Novel Equitable Trustworthy Mechanism for Service Recommendation in the Evolving Service Ecosystem.	Keman Huang,Yi Liu,Surya Nepal,Yushun Fan,Shiping Chen 0001,Wei Tan 0001	10.1007/978-3-662-45391-9_43
Transforming Service Compositions into Cloud-Friendly Actor Networks.	Dragan Ivanovic,Manuel Carro	10.1007/978-3-662-45391-9_20
Towards QoS Prediction Based on Composition Structure Analysis and Probabilistic Models.	Dragan Ivanovic,Manuel Carro,Peerachai Kaowichakorn	10.1007/978-3-662-45391-9_29
How to Enable Multiple Skill Learning in a SLA Constrained Service System?	Sumit Kalra,Shivali Agarwal,Gargi Dasgupta	10.1007/978-3-662-45391-9_18
