Modeling Parsimonious Putative Regulatory Networks: Complexity and Heuristic Approach.	Vicente Acuña,Andrés Aravena,Alejandro Maass,Anne Siegel	10.1007/978-3-642-54013-4_18
Parameterized Model Checking of Token-Passing Systems.	Benjamin Aminof,Swen Jacobs,Ayrat Khalimov 0001,Sasha Rubin	10.1007/978-3-642-54013-4_15
Verifying Array Programs by Transforming Verification Conditions.	Emanuele De Angelis,Fabio Fioravanti,Alberto Pettorossi,Maurizio Proietti	10.1007/978-3-642-54013-4_11
SAT-Based Synthesis Methods for Safety Specs.	Roderick Bloem,Robert Könighofer,Martina Seidl	10.1007/978-3-642-54013-4_1
Safety Problems Are NP-complete for Flat Integer Programs with Octagonal Loops.	Marius Bozga,Radu Iosif,Filip Konecný	10.1007/978-3-642-54013-4_14
Refuting Heap Reachability.	Bor-Yuh Evan Chang	10.1007/978-3-642-54013-4_8
Doomsday Equilibria for Omega-Regular Games.	Krishnendu Chatterjee,Laurent Doyen 0001,Emmanuel Filiot,Jean-François Raskin	10.1007/978-3-642-54013-4_5
A Logic-Based Framework for Verifying Consensus Algorithms.	Cezara Dragoi,Thomas A. Henzinger,Helmut Veith,Josef Widder,Damien Zufferey	10.1007/978-3-642-54013-4_10
Synthesis with Identifiers.	Rüdiger Ehlers,Sanjit A. Seshia,Hadas Kress-Gazit	10.1007/978-3-642-54013-4_23
Monitoring Parametric Temporal Logic.	Peter Faymonville,Bernd Finkbeiner,Doron A. Peled	10.1007/978-3-642-54013-4_20
Generic Combination of Heap and Value Analyses in Abstract Interpretation.	Pietro Ferrara 0001	10.1007/978-3-642-54013-4_17
Modularly Combining Numeric Abstract Domains with Points-to Analysis, and a Scalable Static Numeric Analyzer for Java.	Zhoulai Fu	10.1007/978-3-642-54013-4_16
Timing Analysis of Parallel Software Using Abstract Execution.	Andreas Gustavsson,Jan Gustafsson,Björn Lisper	10.1007/978-3-642-54013-4_4
Widening for Control-Flow.	Ben Hardekopf,Ben Wiedermann,Berkeley R. Churchill,Vineeth Kashyap	10.1007/978-3-642-54013-4_26
Message-Passing Algorithms for the Verification of Distributed Protocols.	Loïg Jezequel,Javier Esparza	10.1007/978-3-642-54013-4_13
Probabilistic Automata for Safety LTL Specifications.	Dileep Kini,Mahesh Viswanathan 0001	10.1007/978-3-642-54013-4_7
Synthesis for Polynomial Lasso Programs.	Jan Leike,Ashish Tiwari 0001	10.1007/978-3-642-54013-4_24
Weakest Precondition Synthesis for Compiler Optimizations.	Nuno P. Lopes,José Monteiro 0001	10.1007/978-3-642-54013-4_12
Policy Iteration-Based Conditional Termination and Ranking Functions.	Damien Massé	10.1007/978-3-642-54013-4_25
Relational Thread-Modular Static Value Analysis by Abstract Interpretation.	Antoine Miné	10.1007/978-3-642-54013-4_3
Practical Floating-Point Tests with Integer Code.	Anthony Romano	10.1007/978-3-642-54013-4_19
Precise Analysis of Value-Dependent Synchronization in Priority Scheduled Programs.	Martin D. Schwarz,Helmut Seidl,Vesal Vojdani,Kalmer Apinis	10.1007/978-3-642-54013-4_2
Modular Synthesis of Sketches Using Models.	Rohit Singh 0002,Rishabh Singh,Zhilei Xu,Rebecca Krosnick,Armando Solar-Lezama	10.1007/978-3-642-54013-4_22
Bisimulations and Logical Characterizations on Continuous-Time Markov Decision Processes.	Lei Song 0001,Lijun Zhang 0001,Jens Chr. Godskesen	10.1007/978-3-642-54013-4_6
Cascade 2.0.	Wei Wang 0062,Clark W. Barrett,Thomas Wies	10.1007/978-3-642-54013-4_9
Precisely Deciding Control State Reachability in Concurrent Traces with Limited Observability.	Chao Wang 0001,Kevin Hoang	10.1007/978-3-642-54013-4_21
Verification, Model Checking, and Abstract Interpretation - 15th International Conference, VMCAI 2014, San Diego, CA, USA, January 19-21, 2014, Proceedings	Kenneth L. McMillan,Xavier Rival	10.1007/978-3-642-54013-4
